time,open,high,low,close,Volume,K,D
2015-08-28,55.176688425,55.35085204825,55.03984706613,55.12895259487,NaN,32.69943347863631,52.0346252212718
2015-08-31,55.26646852996,55.45932774761,55.24696674781,55.3640035375,NaN,34.362603116754364,39.04893351865585
2015-09-01,55.3621811213,55.66766607455,55.32492715241,55.61871394156,NaN,46.36238441016635,37.80814033518569
2015-09-02,55.61780273346,55.65467298387,55.42037417388,55.49195610674,NaN,55.56063123875182,45.42853958855753
2015-09-03,55.49013369054,55.55934822973,55.30560850286,55.39715886508,NaN,54.56270892792426,52.161908192280826
2015-09-04,55.39624765698,55.55388770596,55.32794760089,55.47562092896,NaN,49.30700704017422,53.14344906895011
2015-09-07,55.48820637336,55.54298761365,55.38818577647,55.50005081635,NaN,45.41151298233177,49.76040965014343
2015-09-08,55.49913960825,55.61747578599,55.3853827075,55.47912161116,NaN,41.701985945865935,45.473501989457326
2015-09-09,55.47729919496,55.52323113884,55.29333288299,55.41907525915,NaN,32.655776737375625,39.92309188852445
2015-09-10,55.41725284295,55.5978037943,55.31011397207,55.4870271838,NaN,29.638184157632953,34.66531561362485
2015-09-11,55.4861159757,55.59824650111,55.44042727247,55.54964105641,NaN,38.14751493730703,33.48049194410521
2015-09-14,55.53594953861,55.66929989955,55.47234251465,55.57732310394,NaN,57.72636795326152,41.83735568273385
2015-09-15,55.57732310394,55.65105115295,55.4775436451,55.50051726571,NaN,65.29404314962702,53.72264201339852
2015-09-16,55.49869484951,55.6123160685,55.41376411971,55.52841793077,NaN,66.89860437738878,63.30633849342578
2015-09-17,55.52659551457,55.7869243949,55.50060186585,55.74134733463,NaN,72.85679542828807,68.34981431843462
2015-09-18,55.74043612653,55.87451219521,55.56391730639,55.60611633815,NaN,66.30412103969552,68.68650694845746
2015-09-21,55.59077672745,55.68167346019,55.43040857239,55.4474798009,NaN,45.22255818959727,61.46115821919363
2015-09-22,55.4465685928,55.52539193735,55.30853728083,55.34695715313,NaN,11.889224856263937,41.13863469518558
