time,open,high,low,close,Volume,K,D
2015-07-07,96.283,97.235,96.283,96.865,NaN,96.06618372708071,96.34226100707173
2015-07-08,96.682,96.876,96.123,96.294,NaN,91.05862269415097,94.39699671610413
2015-07-09,96.232,96.755,95.974,96.606,NaN,86.90695419295717,91.34392020472963
2015-07-10,96.372,96.395,95.454,96.025,NaN,72.2808789587089,83.41548528193901
2015-07-13,95.772,96.861,95.633,96.858,NaN,74.20224805901755,77.79669373689455
2015-07-14,96.84,97.047,96.265,96.643,NaN,68.74482538225173,71.74265079999275
2015-07-15,96.653,97.306,96.534,97.166,NaN,80.4467318395395,74.46460176026962
2015-07-16,97.156,97.756,97.156,97.668,NaN,86.63850820510685,78.61002180896604
2015-07-17,97.645,97.977,97.417,97.862,NaN,97.07583122303947,88.05369042256196
2015-07-20,97.958,98.147,97.735,98.029,NaN,100,94.57144647604878
2015-07-21,98.011,98.151,97.142,97.328,NaN,80.51710608964594,92.53097910422849
2015-07-22,97.339,97.786,97.108,97.598,NaN,65.97153722267302,82.16288110410635
2015-07-23,97.452,97.51,96.887,97.115,NaN,38.87286617670586,61.78716982967496
2015-07-24,97.176,97.622,97.123,97.244,NaN,33.89006150692565,46.24482163543487
2015-07-27,97.201,97.287,96.288,96.502,NaN,15.102297040565228,29.288408241398937
2015-07-28,96.573,96.967,96.468,96.772,NaN,13.622122782556238,20.871493776682396
2015-07-29,96.649,97.254,96.497,96.976,NaN,13.071444922562625,13.931954915228056
2015-07-30,97.141,97.773,97.141,97.56,NaN,30.936371332567347,19.209979679228738
2015-07-31,97.467,97.604,96.31,97.336,NaN,39.321808586584105,27.776541613904694
2015-08-03,97.224,97.582,97.155,97.494,NaN,46.800904555619184,39.01969482492354
2015-08-04,97.461,98.002,97.214,97.931,NaN,51.80637737470645,45.976363505636584
2015-08-05,97.912,98.218,97.642,97.958,NaN,61.96800028844214,53.52509407292259
2015-08-06,97.885,98.162,97.63,97.833,NaN,66.2607340061566,60.0117038897684
2015-08-07,97.79,98.334,97.511,97.563,NaN,62.292151047340546,63.50696178064643
2015-08-10,97.566,97.918,97.036,97.159,NaN,44.167368526159315,57.57341785988549
2015-08-11,97.183,97.593,96.877,97.29,NaN,33.32976942174934,46.596429665083065
2015-08-12,97.173,97.333,95.926,96.262,NaN,14.42795315147341,30.641697033127343
2015-08-13,96.338,96.805,96.122,96.445,NaN,12.99106887102318,20.249597148081968
2015-08-14,96.377,96.675,96.087,96.52,NaN,9.047359598498227,12.155460540331596
2015-08-17,96.587,96.944,96.51,96.806,NaN,20.316115113955963,14.118181194492449
2015-08-18,96.837,97.071,96.684,97.04,NaN,32.53895237257826,20.634142361677473
2015-08-19,97.007,97.078,96.336,96.359,NaN,30.515717747081123,27.79026174453844
2015-08-20,96.448,96.576,95.711,95.98,NaN,19.246962231623385,27.433877450427577
2015-08-21,95.81,95.816,94.801,95.008,NaN,3.2842435775229197,17.682307852075798
2015-08-24,94.804,94.956,92.621,93.332,NaN,9.473903143468002e-15,7.510401936382095
2015-08-25,93.387,94.689,93.387,94.53,NaN,11.624828442994827,4.96969067350591
2015-08-26,93.956,95.444,93.718,95.1,NaN,29.68992760290818,13.77158534863433
2015-08-27,95.199,96.031,94.985,95.61,NaN,54.756996474755276,32.023917506886086
2015-08-28,95.763,96.324,95.379,96.106,NaN,72.5981144314933,52.3483461697189
2015-08-31,96.135,96.245,95.622,95.824,NaN,83.09462362444668,70.14991151023175
2015-09-01,95.93,95.93,95.19,95.45,NaN,83.34117218067827,79.67797007887275
2015-09-02,95.42,95.984,95.42,95.828,NaN,83.05422156235046,83.16333912249179
2015-09-03,95.958,96.616,95.787,96.405,NaN,87.82594654281706,84.74044676194859
2015-09-04,96.369,96.58,95.969,96.229,NaN,94.13952081350452,88.33989630622399
2015-09-08,96.154,96.244,95.729,95.985,NaN,94.19910651685693,92.05485795772616
2015-09-09,95.841,96.41,95.841,96.012,NaN,90.38854417057583,92.90905716697908
2015-09-10,95.932,96.195,95.396,95.456,NaN,82.74936724700977,89.11233931148082
2015-09-11,95.438,95.686,95.115,95.194,NaN,75.05208236733716,82.72999792830757
2015-09-14,95.184,95.452,94.913,95.246,NaN,59.00930570280463,72.27025177238384
2015-09-15,95.308,95.677,95.125,95.611,NaN,51.45939420672895,61.8402607589569
2015-09-16,95.585,95.845,95.161,95.42,NaN,38.954576629645224,49.80775884639292
2015-09-17,95.295,95.387,94.36,94.55,NaN,25.4745823071255,38.629517714499876
2015-09-18,94.654,95.383,94.063,94.863,NaN,17.20590070346067,27.21168654674379
2015-09-21,95.324,95.978,95.039,95.894,NaN,39.33661892221302,27.339033977599716
2015-09-22,95.918,96.404,95.759,96.283,NaN,72.66995225554636,43.07082396040667
2015-09-23,96.306,96.548,96.024,96.068,NaN,93.75003103482186,68.58553407086039
2015-09-24,96.246,96.332,95.458,95.994,NaN,90.39083165036732,85.60360498024517
2015-09-25,96.248,96.7,96.117,96.269,NaN,89.9146789546151,91.35184721326807
2015-09-28,96.256,96.501,95.901,96.034,NaN,88.53621543586554,89.61390868028263
2015-09-29,96.03,96.237,95.708,95.855,NaN,84.8199905480987,87.75696164619309
2015-09-30,95.923,96.413,95.852,96.35,NaN,85.29614324385092,86.21744974260504
2015-10-01,96.268,96.49,95.966,96.185,NaN,87.08283526523088,85.73298968572682
2015-10-02,96.135,96.379,95.218,95.83,NaN,84.97774723483296,85.78557524797156
2015-10-05,95.824,96.169,95.451,96.106,NaN,79.46225945493171,83.84094731833183
