time,open,high,low,close,Volume,K,D
2018-06-24,0.194283,0.194283,0.171013,0.186744,0,41.94449612431635,52.751531918398456
2018-06-25,0.186744,0.188867,0.18073,0.180884,0,44.32663639028126,46.2648828072867
2018-06-26,0.180884,0.185103,0.171102,0.171369,0,25.984221330400704,37.418451281666115
2018-06-27,0.171369,0.175756,0.166244,0.174417,0,18.516878843911144,29.60924552153104
2018-06-28,0.174417,0.175485,0.166745,0.166745,0,8.970627444501437,17.8239092062711
2018-06-29,0.166745,0.183147,0.16289,0.183147,0,39.7222885588884,22.40326494910033
2018-06-30,0.183147,0.225983,0.181948,0.223463,0,66.66666666666667,38.45319422335217
2018-07-01,0.223463,0.230038,0.216554,0.224614,0,100,68.79631840851836
2018-07-02,0.224614,0.252598,0.213452,0.252324,0,100,88.8888888888889
2018-07-03,0.252324,0.260621,0.236417,0.236417,0,94.87157842870528,98.29052614290175
2018-07-04,0.236417,0.247745,0.231153,0.233183,0,88.72151391761444,94.53103078210658
2018-07-05,0.233183,0.241392,0.21578,0.219079,0,78.18441116518702,87.25916783716893
2018-07-06,0.219079,0.231747,0.215983,0.230389,0,76.7352911394072,81.21373874073622
2018-07-07,0.230389,0.255759,0.230389,0.247297,0,81.80674356498821,78.9088152898608
2018-07-08,0.247297,0.252688,0.240942,0.248056,0,91.50754803368805,83.34986091269448
2018-07-09,0.248056,0.252697,0.235859,0.235859,0,92.80354939878362,88.70594699915328
2018-07-10,0.235859,0.236031,0.208465,0.213871,0,81.45476089115338,88.58861944120834
2018-07-11,0.213871,0.215145,0.203923,0.20495,0,67.2266078455303,80.49497271182243
2018-07-12,0.20495,0.21178,0.193678,0.196695,0,49.38258927556509,66.02131933741624
2018-07-13,0.196695,0.217063,0.196695,0.201657,0,32.56931154421586,49.72616955510373
2018-07-14,0.201657,0.202534,0.193281,0.195856,0,14.917634703426844,32.28984517440258
2018-07-15,0.195856,0.201339,0.189563,0.198022,0,7.292040992793152,18.259662413478594
2018-07-16,0.198022,0.223189,0.192637,0.221994,0,26.78174432873151,16.330473341650478
2018-07-17,0.221994,0.254341,0.219229,0.248606,0,59.49787249887121,31.1905526067986
2018-07-18,0.248606,0.252616,0.234704,0.243073,0,86.69969127875079,57.65976936878448
2018-07-19,0.243073,0.244187,0.226813,0.23254,0,86.27317813863239,77.49024730541811
2018-07-20,0.23254,0.234786,0.213661,0.217931,0,67.55258858241486,80.17515266659932
2018-07-21,0.217931,0.221108,0.201105,0.217626,0,52.20535027004434,68.67703899703051
2018-07-22,0.217626,0.223888,0.201949,0.201949,0,34.662900806023366,51.47361321949416
2018-07-23,0.201949,0.213927,0.198079,0.198808,0,23.969784849908795,36.94601197532548
2018-07-24,0.198808,0.207308,0.184537,0.203638,0,17.120085376639633,25.25092367752391
2018-07-25,0.203638,0.252813,0.198696,0.246628,0,44.840022969329944,28.643297731959432
2018-07-26,0.246628,0.281131,0.244637,0.253792,0,74.25372848166205,45.404612275877206
2018-07-27,0.253792,0.281489,0.247567,0.269489,0,100,73.031250483664
2018-07-28,0.269489,0.283841,0.254363,0.278915,0,100,91.41790949388735
2018-07-29,0.278915,0.346813,0.277722,0.330162,0,100,100
2018-07-30,0.330162,0.358108,0.28944,0.316764,0,95.06617194574842,98.3553906485828
2018-07-31,0.316764,0.318274,0.265922,0.294852,0,82.78839664525312,92.61818953033384
2018-08-01,0.294852,0.30572,0.270106,0.292142,0,69.64055831438293,82.49837563512814
2018-08-02,0.292142,0.316191,0.287544,0.310392,0,65.13372192412983,72.52089229458862
2018-08-03,0.310392,0.310392,0.275247,0.282904,0,59.415155308721275,64.729811849078
2018-08-04,0.282904,0.286994,0.250127,0.257539,0,47.915864436674845,57.48824722317531
2018-08-05,0.257539,0.257539,0.243862,0.253747,0,31.771251651388003,46.36742379892804
2018-08-06,0.253747,0.259265,0.234797,0.237611,0,18.395556539770507,32.694224209277785
2018-08-07,0.237611,0.257843,0.233914,0.234737,0,9.709352409353787,19.95872020017076
2018-08-08,0.234737,0.235842,0.221933,0.228785,0,1.9612963058119632,10.022068418312081
2018-08-09,0.228785,0.300537,0.228785,0.277999,0,13.619612083116463,8.430086932760732
2018-08-10,0.277999,0.311615,0.273014,0.275847,0,26.61469111440447,14.065199834444293
2018-08-11,0.275847,0.281594,0.238297,0.278637,0,40.30919056474315,26.847831254088025
2018-08-12,0.278637,0.287771,0.26253,0.286145,0,45.19233509732529,37.372072258824296
2018-08-13,0.286145,0.298192,0.260464,0.261471,0,43.44158993924372,42.98103853377072
2018-08-14,0.261471,0.271509,0.229101,0.271509,0,44.964930656678625,44.53295189774921
2018-08-15,0.271509,0.278318,0.257224,0.257676,0,35.80859049265096,41.405037029524436
2018-08-16,0.257676,0.279355,0.252202,0.266631,0,44.17161886105984,41.64838000346314
2018-08-17,0.266631,0.294185,0.266631,0.293712,0,62.2871120266196,47.42244046011013
2018-08-18,0.293712,0.297269,0.26336,0.273431,0,73.56234999054438,60.00702695940794
2018-08-19,0.273431,0.311223,0.273431,0.305263,0,87.28832108226241,74.37926103314213
2018-08-20,0.305263,0.305263,0.290379,0.290841,0,79.26101108854748,80.0372273871181
2018-08-21,0.290841,0.334666,0.286766,0.310661,0,91.97269000628508,86.174007392365
2018-08-22,0.310661,0.34877,0.309549,0.314414,0,91.97269000628508,87.73546370037253
2018-08-23,0.314414,0.321912,0.30349,0.321243,0,100,94.64846000419004
2018-08-24,0.321243,0.340624,0.315876,0.33755,0,100,97.32423000209502
2018-08-25,0.33755,0.33755,0.321558,0.326353,0,92.21943341743129,97.40647780581043
2018-08-26,0.326353,0.336071,0.307163,0.327603,0,85.01190582409615,92.41044641384246
2018-08-27,0.327603,0.333461,0.324098,0.33242,0,80.10625677753491,85.77919867302076
2018-08-28,0.33242,0.339102,0.326923,0.336842,0,85.14283018928221,83.42033093030442
2018-08-29,0.336842,0.336913,0.314182,0.314182,0,68.67318318739801,77.97409005140503
2018-08-30,0.314182,0.314182,0.292056,0.304305,0,40.24549890062592,64.68717075910203
2018-08-31,0.304305,0.332161,0.299905,0.332161,0,28.648334241168214,45.8556721097307
2018-09-01,0.332161,0.333631,0.321463,0.3289,0,35.082799631643645,34.65887759114591
2018-09-02,0.3289,0.341477,0.304427,0.311204,0,36.04645398918037,33.2591959539974
2018-09-03,0.311204,0.311204,0.295072,0.304895,0,17.054278486126158,29.394510702316712
2018-09-04,0.304895,0.309282,0.293104,0.297827,0,0.9636543575367421,18.021462277614408
2018-09-05,0.297827,0.299856,0.266483,0.276854,0,1.1102230246251565e-14,6.005977614554289
2018-09-06,0.276854,0.282919,0.250961,0.272812,0,1.1102230246251565e-14,0.3212181191789063
2018-09-07,0.272812,0.284118,0.259673,0.26187,0,1.1102230246251565e-14,-4.033810322804736e-15
2018-09-08,0.26187,0.275345,0.239096,0.241787,0,1.1102230246251565e-14,-4.033810322804736e-15
2018-09-09,0.241787,0.255482,0.236188,0.242093,0,0.14097032889700709,0.04699010963232796
2018-09-10,0.242093,0.254141,0.240417,0.247956,0,3.0817961940450815,1.0742555076473514
2018-09-11,0.247956,0.266434,0.241158,0.261071,0,13.467724660148084,5.563497061030042
2018-09-12,0.261071,0.271515,0.249401,0.253442,0,20.863664210141533,12.471061688111552
2018-09-13,0.253442,0.275349,0.253442,0.272512,0,34.92228093859573,23.084556602961783
2018-09-14,0.272512,0.272512,0.262879,0.270692,0,41.504199013294716,32.43004805401066
2018-09-15,0.270692,0.278598,0.267537,0.26979,0,55.63252790664785,44.01966928617943
2018-09-16,0.26979,0.280824,0.261827,0.275525,0,67.43098599790261,54.85590430594839
2018-09-17,0.275525,0.282215,0.261747,0.270712,0,79.35622330778502,67.47324573744515
2018-09-18,0.270712,0.299223,0.266861,0.29032,0,91.02431786887477,79.27050905818747
2018-09-19,0.29032,0.343552,0.28902,0.327392,0,95.55975051735106,88.64676389800361
2018-09-20,0.327392,0.424509,0.327392,0.360705,0,100,95.52802279540862
2018-09-21,0.360705,0.372739,0.341792,0.351737,0,96.82565317360799,97.46180123031968
2018-09-22,0.351737,0.35392,0.32539,0.336903,0,88.6536899852013,95.15978105293642
2018-09-23,0.336903,0.347555,0.333691,0.341726,0,80.94879672475128,88.80937996118685
2018-09-24,0.341726,0.353736,0.331504,0.334403,0,72.70869234507252,80.77039301834171
2018-09-25,0.334403,0.347311,0.318617,0.325344,0,65.90363428525144,73.18704111835842
2018-09-26,0.325344,0.377129,0.317395,0.355934,0,64.69142523571576,67.76791728867993
2018-09-27,0.355934,0.355934,0.334202,0.346852,0,62.78798064143627,64.46101338746783
2018-09-28,0.346852,0.348301,0.33096,0.336016,0,59.38353089234599,62.287645589832685
2018-09-29,0.336016,0.336016,0.325819,0.331879,0,47.616841548496154,56.59611769409281
2018-09-30,0.331879,0.33284,0.321926,0.332003,0,40.299790675618816,49.10005437215366
2018-10-01,0.332003,0.332769,0.324053,0.324239,0,25.34792833960354,37.75485352123951
2018-10-02,0.324239,0.327238,0.32034,0.32276,0,12.698386660105763,26.115368558442714
2018-10-03,0.32276,0.32276,0.307206,0.31115,0,-1.8947806286936004e-14,12.682104999903103
2018-10-04,0.31115,0.322163,0.310782,0.322088,0,6.853888397548022,6.5174250192179315
2018-10-05,0.322088,0.363562,0.318773,0.353491,0,34.2039923022003,13.685960233249432
2018-10-06,0.353491,0.377053,0.336898,0.338532,0,50.10149919877055,30.386459966172954
2018-10-07,0.338532,0.340289,0.333721,0.338861,0,59.34178208426329,47.88242452841138
2018-10-08,0.338861,0.346421,0.336398,0.34366,0,51.07339301208807,53.50555809837397
2018-10-09,0.34366,0.344227,0.330979,0.341001,0,51.993489410060654,54.13622150213734
2018-10-10,0.341001,0.355159,0.333253,0.348638,0,62.5965807667943,55.22115439631434
2018-10-11,0.348638,0.348638,0.304994,0.304994,0,43.514865934317264,52.701645370390736
2018-10-12,0.304994,0.314708,0.302687,0.309744,0,29.794480253708883,45.30197565160682
2018-10-13,0.309744,0.322864,0.309744,0.320825,0,13.258731270624258,28.856025819550137
2018-10-14,0.320825,0.332838,0.317194,0.327469,0,27.507240943549178,23.520150822627443
2018-10-15,0.327469,0.350657,0.322786,0.339443,0,45.7086515881293,28.824874600767583
2018-10-16,0.339443,0.367643,0.337451,0.359008,0,67.02613661361057,46.747343048429684
2018-10-17,0.359008,0.38312,0.352087,0.378545,0,86.110960274019,66.2819161585863
2018-10-18,0.378545,0.396721,0.368121,0.3754,0,96.1795218762585,83.1055395879627
2018-10-19,0.3754,0.379671,0.358114,0.362456,0,88.16795623999,90.15281279675584
2018-10-20,0.362456,0.372737,0.358891,0.370032,0,81.43089709100802,88.59279173575219
2018-10-21,0.370032,0.378428,0.366837,0.371783,0,77.39463963578557,82.3311643222612
2018-10-22,0.371783,0.391679,0.356327,0.391668,0,87.26053992321636,82.02869221666998
2018-10-23,0.391668,0.482214,0.391181,0.4386,0,93.99759907219834,86.21759287706675
2018-10-24,0.4386,0.4386,0.409263,0.412077,0,89.58935035712535,90.28249645084668
2018-10-25,0.412077,0.436856,0.399849,0.436856,0,83.34433500633791,88.9770948118872
2018-10-26,0.436856,0.443457,0.414883,0.433561,0,74.70886021983061,82.5475151944313
2018-10-27,0.433561,0.451752,0.420662,0.446849,0,78.81357309492161,78.95558944036338
2018-10-28,0.446849,0.447055,0.430941,0.440834,0,73.81233523413182,75.77825618296134
2018-10-29,0.440834,0.440834,0.401878,0.417377,0,51.98229144006544,68.20273325637295
2018-10-30,0.417377,0.457834,0.417216,0.450021,0,40.58366776200092,55.45943147873273
2018-10-31,0.450021,0.521131,0.446683,0.507841,0,50.43371779263672,47.66655899823436
2018-11-01,0.507841,0.581011,0.501646,0.517231,0,80.8992363732104,57.305540642616016
2018-11-02,0.517231,0.523091,0.499937,0.502305,0,88.45846827887952,73.26380748157554
2018-11-03,0.502305,0.554384,0.501713,0.547552,0,89.85467145982096,86.40412537063696
2018-11-04,0.547552,0.547552,0.488289,0.496935,0,62.64185095302804,80.31833023057617
2018-11-05,0.496935,0.513416,0.480995,0.481414,0,39.45384615987374,63.98345619090758
2018-11-06,0.481414,0.490002,0.467212,0.48117,0,6.12051282654041,36.07206997981406
2018-11-07,0.48117,0.48824,0.47244,0.483389,0,0.7420927900587643,15.438817258824303
2018-11-08,0.483389,0.520692,0.479658,0.501154,0,7.4019962104081225,4.754867275669096
2018-11-09,0.501154,0.501154,0.485568,0.491923,0,9.153623917703605,5.76590430605683
2018-11-10,0.491923,0.524255,0.491923,0.518087,0,18.832835017495825,11.796151715202518
2018-11-11,0.518087,0.523008,0.502783,0.511358,0,18.857669435738128,15.614709456979185
2018-11-12,0.511358,0.5653,0.507839,0.5653,0,39.23656357859674,25.64235601061023
2018-11-13,0.5653,0.613992,0.556797,0.582416,0,54.97104524197749,37.68842608543745
2018-11-14,0.582416,0.611723,0.498616,0.536736,0,51.52784963229305,48.57848615095576
2018-11-15,0.536736,0.559497,0.493534,0.541199,0,33.94973010674611,46.81620832700555
2018-11-16,0.541199,0.542334,0.508673,0.515479,0,7.793944553514355,31.09050809751784
2018-11-17,0.515479,0.515642,0.478268,0.484782,0,4.552402324607148,15.43202566162254
2018-11-18,0.484782,0.532501,0.482542,0.52465,0,9.767359693181211,7.371235523767571
2018-11-19,0.52465,0.52465,0.393763,0.424558,0,9.767359693181211,8.029040570323188
2018-11-20,0.424558,0.42495,0.331769,0.33945,0,9.767359693181211,9.767359693181207
2018-11-21,0.33945,0.377458,0.326869,0.367887,0,3.73239600124783,7.755705129203414
2018-11-22,0.367887,0.38372,0.354556,0.357344,0,6.609150680531889,6.702968791653642
2018-11-23,0.357344,0.357344,0.321405,0.333073,0,7.534819921779981,5.958788867853232
2018-11-24,0.333073,0.339396,0.266793,0.284098,0,3.802423920532156,5.982131507614674
2018-11-25,0.284098,0.284489,0.240971,0.262117,0,0.9256692412480968,4.087637694520075
2018-11-26,0.262117,0.279555,0.248913,0.279555,0,2.349651729714518,2.3592482971649233
2018-11-27,0.279555,0.307023,0.270568,0.29101,0,7.4837860097964715,3.586368993586362
2018-11-28,0.29101,0.349641,0.286734,0.328481,0,18.958083875690253,9.597173871733746
2018-11-29,0.328481,0.38441839,0.318997,0.34447064,0,33.1773127099551,19.873060865147277
2018-11-30,0.34447064,0.3838605,0.32041225,0.32366577,0,41.71258973328999,31.28266210631178
2018-12-01,0.32366577,0.34472371,0.31633297,0.33297896,0,45.77749924958453,40.2224672309432
2018-12-02,0.33297896,0.34458945,0.31976228,0.31976228,0,56.512145204110574,48.00074472899502
2018-12-03,0.31976228,0.31976228,0.28470394,0.29179561,0,62.134328820728115,54.807991091474406
2018-12-04,0.29179561,0.30775606,0.28721914,0.28721914,0,64.60205890622596,61.082844310354886
2018-12-05,0.28721914,0.2928716,0.25946985,0.25946985,0,47.700712956693394,58.14570022788249
2018-12-06,0.25946985,0.27021556,0.23221793,0.23664346,0,33.03509087856566,48.44595424716167
2018-12-07,0.23664346,0.23664346,0.19765307,0.21498863,0,15.028153410879483,31.92131908204618
2018-12-08,0.21498863,0.2428109,0.21339194,0.23631795,0,15.76219660317843,21.27514696420786
2018-12-09,0.23631795,0.2461696,0.22124339,0.23914527,0,23.747638024683287,18.17932934624707
2018-12-10,0.23914527,0.24282147,0.21656153,0.21945844,0,30.875087124802338,23.461640584221353
2018-12-11,0.21945844,0.22583781,0.2119499,0.22460288,0,29.801618574759914,28.141447908081847
2018-12-12,0.22460288,0.2413297,0.22157957,0.22713988,0,28.770529679373244,29.81574512631183
2018-12-13,0.22713988,0.22770282,0.20282754,0.20677783,0,27.25410247985488,28.608750244662684
2018-12-14,0.20677783,0.20992907,0.20052081,0.20415504,0,21.94708286927005,25.99057167616606
2018-12-15,0.20415504,0.20686044,0.19960991,0.20355163,0,15.559888222165464,21.587024523763464
2018-12-16,0.20355163,0.21916043,0.20335672,0.20958638,0,24.88976975885673,20.798913616764082
2018-12-17,0.20958638,0.23604134,0.20634144,0.23381301,0,53.46736749154553,31.305675157522575
2018-12-18,0.23381301,0.26378757,0.23048646,0.26378757,0,81.60757010395862,53.321569118120294
2018-12-19,0.26378757,0.31052774,0.26378757,0.30100776,0,100,78.35831253183471
2018-12-20,0.30100776,0.34513778,0.29384987,0.33267989,0,100,93.86919003465287
2018-12-21,0.33267989,0.3411284,0.29301894,0.2987116,0,91.90610522213983,97.30203507404661
2018-12-22,0.2987116,0.31080165,0.28753179,0.31080165,0,86.1686825035103,92.69159590855004
2018-12-23,0.31080165,0.31906139,0.30163747,0.31191845,0,80.65488006760096,86.24322259775035
2018-12-24,0.31191845,0.32905167,0.30084208,0.31375676,0,83.62682976122528,83.48346411077883
2018-12-25,0.31375676,0.32172177,0.29092116,0.30961614,0,83.0971784111458,82.45962941332401
2018-12-26,0.30961614,0.31852254,0.2977333,0.30908802,0,82.18973463985598,82.97124760407569
2018-12-27,0.30908802,0.31077885,0.2746833,0.2746833,0,71.6525389891325,78.97981734671141
2018-12-28,0.2746833,0.30118695,0.26750203,0.29762905,0,68.21423388463991,74.01883583787611
2018-12-29,0.29762905,0.31812609,0.29153337,0.31576592,0,68.81224975082353,69.55967420819862
2018-12-30,0.31576592,0.31576592,0.2977052,0.29891272,0,70.16536192545182,69.06394852030506
2018-12-31,0.29891272,0.30108444,0.28537762,0.29020905,0,53.95876208421063,64.31212458682863
2019-01-01,0.29020905,0.30172024,0.28976453,0.29962238,0,39.13444387179388,54.419522627152084
2019-01-02,0.29962238,0.31777605,0.29817108,0.31777605,0,42.45074561624474,45.18131719074972
2019-01-03,0.31777605,0.37224946,0.31652978,0.36843402,0,68.36272463068754,49.98263803957536
2019-01-04,0.36843402,0.44733964,0.36623872,0.43233166,0,89.01027318411984,66.60791447701735
2019-01-05,0.43233166,0.44197343,0.38969496,0.39708301,0,89.58009845095997,82.31769875525576
2019-01-06,0.39708301,0.40290508,0.37454328,0.40021638,0,79.66602267046562,86.08546476851511
2019-01-07,0.40021638,0.40997543,0.37245491,0.37670934,0,63.15602914683465,77.46738342275339
2019-01-08,0.37670934,0.41913752,0.3657371,0.41864717,0,64.16284801921061,68.99496661217027
2019-01-09,0.41864717,0.43593139,0.40232898,0.40232898,0,60.25050110443559,62.52312609016027
2019-01-10,0.40232898,0.40615721,0.34922965,0.35536367,0,48.38481766497474,57.599388929540304
2019-01-11,0.35536367,0.4599521,0.35533009,0.43508867,0,43.862139424021734,50.83248606447734
2019-01-12,0.43508867,0.4659686,0.41132623,0.41224143,0,38.25804816802847,43.5016684190083
2019-01-13,0.41224143,0.45041139,0.38178387,0.45041139,0,53.18828700574312,45.10282486593109
2019-01-14,0.45041139,0.49494935,0.42611181,0.49015369,0,58.33296212037169,49.92643243138107
2019-01-15,0.49015369,0.55705013,0.46767664,0.51532888,0,72.14939898165073,61.22354936925518
2019-01-16,0.51532888,0.54132232,0.48399768,0.49741468,0,74.50568785109483,68.32934965103908
2019-01-17,0.49741468,0.49782828,0.4745984,0.48435866,0,68.2441973270977,71.63309471994775
2019-01-18,0.48435866,0.50744002,0.47226242,0.50376491,0,66.64196035906939,69.79728184575396
2019-01-19,0.50376491,0.50376491,0.47782743,0.49113147,0,65.64341635292526,66.84319134636411
2019-01-20,0.49113147,0.49728965,0.47210483,0.49437122,0,69.38026282483669,67.22187984561045
2019-01-21,0.49437122,0.5242835,0.47853882,0.50537117,0,67.9817119454782,67.66846370774671
2019-01-22,0.50537117,0.56539571,0.50399701,0.53998369,0,79.3859494005916,72.24930805696881
2019-01-23,0.53998369,0.54988556,0.50871242,0.51212099,0,78.09642389552118,75.15469508053032
2019-01-24,0.51212099,0.51212099,0.48445465,0.50388188,0,60.939745408928125,72.8073729016803
2019-01-25,0.50388188,0.51774254,0.47818974,0.47926113,0,28.28986788255857,55.77534572900262
2019-01-26,0.47926113,0.49082728,0.47014633,0.47351676,0,7.561789909369868,32.263801066952176
2019-01-27,0.47351676,0.47351676,0.43189105,0.4339796,0,1.1842378929335002e-15,11.950552597309473
2019-01-28,0.4339796,0.43506946,0.36466569,0.41822094,0,1.1842378929335002e-15,2.5205966364566157
2019-01-29,0.41822094,0.46263587,0.41335541,0.45048574,0,8.122136354112017,2.707378784704007
2019-01-30,0.45048574,0.45693909,0.42193238,0.42716065,0,10.674726290728216,6.265620881613412
2019-01-31,0.42716065,0.43827744,0.39213701,0.39307112,0,10.674726290728216,9.823862978522817
2019-02-01,0.39307112,0.42824774,0.3864889,0.42304497,0,9.20137974869733,10.18361077671792
2019-02-02,0.42304497,0.42936109,0.4039834,0.41523532,0,11.775485328642008,10.550530456022518
2019-02-03,0.41523532,0.41666213,0.39250619,0.39786034,0,13.534946336723166,11.503937138020836
2019-02-04,0.39786034,0.40763148,0.38881913,0.39550926,0,8.185109109809718,11.165180258391631
2019-02-05,0.39550926,0.43044009,0.39091234,0.42062074,0,12.689603424843996,11.469886290458959
2019-02-06,0.42062074,0.42134037,0.39371661,0.39951818,0,15.128271803155007,12.000994779269575
2019-02-07,0.39951818,0.40599789,0.3935859,0.40207567,0,20.72352062004029,16.180465282679766
2019-02-08,0.40207567,0.44317353,0.40033117,0.4353164,0,35.19318850304802,23.68166030874777
2019-02-09,0.4353164,0.4790117,0.43351949,0.46427592,0,64.32839244998918,40.081700524359164
